"","Date","Time","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"13507","2006-12-26","02:32:00",0,0,0
"13508","2006-12-26","02:33:00",0,0,0
"13509","2006-12-26","02:34:00",0,0,0
"13510","2006-12-26","02:35:00",0,1,0
"13511","2006-12-26","02:36:00",0,0,0
"13512","2006-12-26","02:37:00",0,0,0
"13513","2006-12-26","02:38:00",0,0,0
"13514","2006-12-26","02:39:00",0,0,0
"13515","2006-12-26","02:40:00",0,0,0
"13516","2006-12-26","02:41:00",0,1,0
"13517","2006-12-26","02:42:00",0,0,0
"13518","2006-12-26","02:43:00",0,0,0
"13519","2006-12-26","02:44:00",0,0,0
"13520","2006-12-26","02:45:00",0,0,0
"13521","2006-12-26","02:46:00",0,0,0
"13522","2006-12-26","02:47:00",0,1,0
"13523","2006-12-26","02:48:00",0,0,0
"13524","2006-12-26","02:49:00",0,0,0
"13525","2006-12-26","02:50:00",0,0,0
"13526","2006-12-26","02:51:00",0,0,0
"13527","2006-12-26","02:52:00",0,1,0
"13528","2006-12-26","02:53:00",0,0,0
"13529","2006-12-26","02:54:00",0,0,0
"13530","2006-12-26","02:55:00",0,0,0
"13531","2006-12-26","02:56:00",0,0,0
"13532","2006-12-26","02:57:00",0,0,0
"13533","2006-12-26","02:58:00",0,1,0
"13534","2006-12-26","02:59:00",0,0,0
"13535","2006-12-26","03:00:00",0,0,0
"13536","2006-12-26","03:01:00",0,0,0
"13537","2006-12-26","03:02:00",0,0,0
"13538","2006-12-26","03:03:00",0,0,0
"13539","2006-12-26","03:04:00",0,1,0
"13540","2006-12-26","03:05:00",0,0,0
"13541","2006-12-26","03:06:00",0,0,0
"13542","2006-12-26","03:07:00",0,0,0
"13543","2006-12-26","03:08:00",0,0,0
"13544","2006-12-26","03:09:00",0,0,0
"13545","2006-12-26","03:10:00",0,1,0
"13546","2006-12-26","03:11:00",0,0,0
"13547","2006-12-26","03:12:00",0,0,0
"13548","2006-12-26","03:13:00",0,0,0
"13549","2006-12-26","03:14:00",0,0,0
"13550","2006-12-26","03:15:00",0,0,0
"13551","2006-12-26","03:16:00",0,1,0
"13552","2006-12-26","03:17:00",0,0,0
"13553","2006-12-26","03:18:00",0,0,0
"13554","2006-12-26","03:19:00",0,0,0
"13555","2006-12-26","03:20:00",0,0,0
"13556","2006-12-26","03:21:00",0,1,0
"13557","2006-12-26","03:22:00",0,0,0
"13558","2006-12-26","03:23:00",0,0,0
"13559","2006-12-26","03:24:00",0,0,0
"13560","2006-12-26","03:25:00",0,0,0
"13561","2006-12-26","03:26:00",0,0,0
"13562","2006-12-26","03:27:00",0,1,0
"13563","2006-12-26","03:28:00",0,0,0
"13564","2006-12-26","03:29:00",0,0,0
"13565","2006-12-26","03:30:00",0,0,0
"13566","2006-12-26","03:31:00",0,0,0
"13567","2006-12-26","03:32:00",0,0,0
"13568","2006-12-26","03:33:00",0,1,0
"13569","2006-12-26","03:34:00",0,0,0
"13570","2006-12-26","03:35:00",0,0,0
"13571","2006-12-26","03:36:00",0,0,0
"13572","2006-12-26","03:37:00",0,0,0
"13573","2006-12-26","03:38:00",0,0,0
"13574","2006-12-26","03:39:00",0,1,0
"13575","2006-12-26","03:40:00",0,0,0
"13576","2006-12-26","03:41:00",0,0,0
"13577","2006-12-26","03:42:00",0,0,0
"13578","2006-12-26","03:43:00",0,0,0
"13579","2006-12-26","03:44:00",0,0,0
"13580","2006-12-26","03:45:00",0,1,0
"13581","2006-12-26","03:46:00",0,0,0
"13582","2006-12-26","03:47:00",0,0,0
"13583","2006-12-26","03:48:00",0,0,0
"13584","2006-12-26","03:49:00",0,0,0
"13585","2006-12-26","03:50:00",0,1,0
"13586","2006-12-26","03:51:00",0,0,0
"13587","2006-12-26","03:52:00",0,0,0
"13588","2006-12-26","03:53:00",0,0,0
"13589","2006-12-26","03:54:00",0,0,0
"13590","2006-12-26","03:55:00",0,0,0
"13591","2006-12-26","03:56:00",0,1,0
"13592","2006-12-26","03:57:00",0,0,0
"13593","2006-12-26","03:58:00",0,0,0
"13594","2006-12-26","03:59:00",0,0,0
"13595","2006-12-26","04:00:00",0,0,0
"13596","2006-12-26","04:01:00",0,0,0
"13597","2006-12-26","04:02:00",0,1,0
"13598","2006-12-26","04:03:00",0,0,0
"13599","2006-12-26","04:04:00",0,0,0
"13600","2006-12-26","04:05:00",0,0,0
"13601","2006-12-26","04:06:00",0,0,0
"13602","2006-12-26","04:07:00",0,0,0
"13603","2006-12-26","04:08:00",0,1,0
"13604","2006-12-26","04:09:00",0,2,0
"13605","2006-12-26","04:10:00",0,1,0
"13606","2006-12-26","04:11:00",0,2,7
"13607","2006-12-26","04:12:00",0,2,19
"13608","2006-12-26","04:13:00",0,1,18
"13609","2006-12-26","04:14:00",0,2,19
"13610","2006-12-26","04:15:00",0,1,18
"13611","2006-12-26","04:16:00",0,2,18
"13612","2006-12-26","04:17:00",0,1,19
"13613","2006-12-26","04:18:00",0,2,18
"13614","2006-12-26","04:19:00",0,2,18
"13615","2006-12-26","04:20:00",0,1,18
"13616","2006-12-26","04:21:00",0,2,19
"13617","2006-12-26","04:22:00",0,1,18
"13618","2006-12-26","04:23:00",0,2,18
"13619","2006-12-26","04:24:00",0,1,19
"13620","2006-12-26","04:25:00",0,2,18
"13621","2006-12-26","04:26:00",0,1,18
"13622","2006-12-26","04:27:00",0,2,18
"13623","2006-12-26","04:28:00",0,1,19
"13624","2006-12-26","04:29:00",0,2,18
"13625","2006-12-26","04:30:00",0,1,18
"13626","2006-12-26","04:31:00",0,1,18
"13627","2006-12-26","04:32:00",0,2,19
"13628","2006-12-26","04:33:00",0,1,18
"13629","2006-12-26","04:34:00",0,1,18
"13630","2006-12-26","04:35:00",0,2,19
"13631","2006-12-26","04:36:00",0,0,18
"13632","2006-12-26","04:37:00",0,0,19
"13633","2006-12-26","04:38:00",0,0,18
"13634","2006-12-26","04:39:00",0,0,18
"13635","2006-12-26","04:40:00",0,0,10
"13636","2006-12-26","04:41:00",0,1,0
"13637","2006-12-26","04:42:00",0,0,0
"13638","2006-12-26","04:43:00",0,0,0
"13639","2006-12-26","04:44:00",0,0,0
"13640","2006-12-26","04:45:00",0,0,0
"13641","2006-12-26","04:46:00",0,0,0
"13642","2006-12-26","04:47:00",0,1,0
"13643","2006-12-26","04:48:00",0,0,0
"13644","2006-12-26","04:49:00",0,0,0
"13645","2006-12-26","04:50:00",0,0,0
"13646","2006-12-26","04:51:00",0,0,0
"13647","2006-12-26","04:52:00",0,1,0
"13648","2006-12-26","04:53:00",0,0,0
"13649","2006-12-26","04:54:00",0,0,0
"13650","2006-12-26","04:55:00",0,0,0
"13651","2006-12-26","04:56:00",0,0,0
"13652","2006-12-26","04:57:00",0,0,0
"13653","2006-12-26","04:58:00",0,1,0
"13654","2006-12-26","04:59:00",0,0,0
"13655","2006-12-26","05:00:00",0,0,0
"13656","2006-12-26","05:01:00",0,0,0
"13657","2006-12-26","05:02:00",0,0,0
"13658","2006-12-26","05:03:00",0,0,0
"13659","2006-12-26","05:04:00",0,1,0
"13660","2006-12-26","05:05:00",0,0,0
"13661","2006-12-26","05:06:00",0,0,0
"13662","2006-12-26","05:07:00",0,0,0
"13663","2006-12-26","05:08:00",0,0,0
"13664","2006-12-26","05:09:00",0,0,0
"13665","2006-12-26","05:10:00",0,1,0
"13666","2006-12-26","05:11:00",0,0,0
"13667","2006-12-26","05:12:00",0,0,0
"13668","2006-12-26","05:13:00",0,0,0
"13669","2006-12-26","05:14:00",0,0,0
"13670","2006-12-26","05:15:00",0,0,0
"13671","2006-12-26","05:16:00",0,0,0
"13672","2006-12-26","05:17:00",0,0,0
"13673","2006-12-26","05:18:00",0,0,0
"13674","2006-12-26","05:19:00",0,0,0
"13675","2006-12-26","05:20:00",0,0,0
"13676","2006-12-26","05:21:00",0,0,0
"13677","2006-12-26","05:22:00",0,0,0
"13678","2006-12-26","05:23:00",0,0,0
"13679","2006-12-26","05:24:00",0,0,0
"13680","2006-12-26","05:25:00",0,0,0
"13681","2006-12-26","05:26:00",0,0,0
"13682","2006-12-26","05:27:00",0,0,0
"13683","2006-12-26","05:28:00",0,0,0
"13684","2006-12-26","05:29:00",0,0,0
"13685","2006-12-26","05:30:00",0,0,0
"13686","2006-12-26","05:31:00",0,0,0
"13687","2006-12-26","05:32:00",0,0,0
"13688","2006-12-26","05:33:00",0,0,0
"13689","2006-12-26","05:34:00",0,0,0
"13690","2006-12-26","05:35:00",0,0,0
"13691","2006-12-26","05:36:00",0,0,0
"13692","2006-12-26","05:37:00",0,0,0
"13693","2006-12-26","05:38:00",0,0,0
"13694","2006-12-26","05:39:00",0,0,0
"13695","2006-12-26","05:40:00",0,0,0
"13696","2006-12-26","05:41:00",0,0,0
"13697","2006-12-26","05:42:00",0,0,0
"13698","2006-12-26","05:43:00",0,0,0
"13699","2006-12-26","05:44:00",0,0,0
"13700","2006-12-26","05:45:00",0,0,0
"13701","2006-12-26","05:46:00",0,0,0
"13702","2006-12-26","05:47:00",0,0,0
"13703","2006-12-26","05:48:00",0,0,0
"13704","2006-12-26","05:49:00",0,0,0
"13705","2006-12-26","05:50:00",0,0,0
"13706","2006-12-26","05:51:00",0,0,0
"13707","2006-12-26","05:52:00",0,0,0
"13708","2006-12-26","05:53:00",0,0,0
"13709","2006-12-26","05:54:00",0,0,0
"13710","2006-12-26","05:55:00",0,0,0
"13711","2006-12-26","05:56:00",0,0,0
"13712","2006-12-26","05:57:00",0,0,0
"13713","2006-12-26","05:58:00",0,0,0
"13714","2006-12-26","05:59:00",0,0,0
"13715","2006-12-26","06:00:00",0,0,0
"13716","2006-12-26","06:01:00",0,0,0
"13717","2006-12-26","06:02:00",0,0,0
"13718","2006-12-26","06:03:00",0,0,0
"13719","2006-12-26","06:04:00",0,0,0
"13720","2006-12-26","06:05:00",0,0,0
"13721","2006-12-26","06:06:00",0,0,0
"13722","2006-12-26","06:07:00",0,0,0
"13723","2006-12-26","06:08:00",0,0,0
"13724","2006-12-26","06:09:00",0,0,0
"13725","2006-12-26","06:10:00",0,0,0
"13726","2006-12-26","06:11:00",0,0,0
"13727","2006-12-26","06:12:00",0,0,0
"13728","2006-12-26","06:13:00",0,0,0
"13729","2006-12-26","06:14:00",0,0,0
"13730","2006-12-26","06:15:00",0,0,0
"13731","2006-12-26","06:16:00",0,0,0
"13732","2006-12-26","06:17:00",0,0,0
"13733","2006-12-26","06:18:00",0,0,0
"13734","2006-12-26","06:19:00",0,0,0
"13735","2006-12-26","06:20:00",0,0,0
"13736","2006-12-26","06:21:00",0,0,0
"13737","2006-12-26","06:22:00",0,0,0
"13738","2006-12-26","06:23:00",0,0,0
"13739","2006-12-26","06:24:00",0,0,0
"13740","2006-12-26","06:25:00",0,0,0
"13741","2006-12-26","06:26:00",0,0,0
"13742","2006-12-26","06:27:00",0,0,0
"13743","2006-12-26","06:28:00",0,0,0
"13744","2006-12-26","06:29:00",0,0,0
"13745","2006-12-26","06:30:00",0,0,0
"13746","2006-12-26","06:31:00",0,0,0
"13747","2006-12-26","06:32:00",0,0,0
"13748","2006-12-26","06:33:00",0,0,0
"13749","2006-12-26","06:34:00",0,0,0
"13750","2006-12-26","06:35:00",0,0,0
"13751","2006-12-26","06:36:00",0,0,0
"13752","2006-12-26","06:37:00",0,0,0
"13753","2006-12-26","06:38:00",0,0,0
"13754","2006-12-26","06:39:00",0,0,0
"13755","2006-12-26","06:40:00",0,0,0
"13756","2006-12-26","06:41:00",0,0,0
"13757","2006-12-26","06:42:00",0,0,0
"13758","2006-12-26","06:43:00",0,0,0
"13759","2006-12-26","06:44:00",0,0,0
"13760","2006-12-26","06:45:00",0,0,0
"13761","2006-12-26","06:46:00",0,0,0
"13762","2006-12-26","06:47:00",0,0,0
"13763","2006-12-26","06:48:00",0,0,0
"13764","2006-12-26","06:49:00",0,1,0
"13765","2006-12-26","06:50:00",0,2,0
"13766","2006-12-26","06:51:00",0,1,0
"13767","2006-12-26","06:52:00",0,1,0
"13768","2006-12-26","06:53:00",0,2,0
"13769","2006-12-26","06:54:00",0,1,0
"13770","2006-12-26","06:55:00",0,2,0
"13771","2006-12-26","06:56:00",0,1,0
"13772","2006-12-26","06:57:00",0,1,0
"13773","2006-12-26","06:58:00",0,2,0
"13774","2006-12-26","06:59:00",0,1,0
"13775","2006-12-26","07:00:00",0,2,0
"13776","2006-12-26","07:01:00",0,1,0
"13777","2006-12-26","07:02:00",0,1,0
"13778","2006-12-26","07:03:00",0,2,0
"13779","2006-12-26","07:04:00",0,1,0
"13780","2006-12-26","07:05:00",0,1,0
"13781","2006-12-26","07:06:00",0,2,0
"13782","2006-12-26","07:07:00",0,1,0
"13783","2006-12-26","07:08:00",0,1,0
"13784","2006-12-26","07:09:00",0,1,0
"13785","2006-12-26","07:10:00",0,2,0
"13786","2006-12-26","07:11:00",0,1,0
"13787","2006-12-26","07:12:00",0,1,0
"13788","2006-12-26","07:13:00",0,1,0
"13789","2006-12-26","07:14:00",0,1,0
"13790","2006-12-26","07:15:00",0,1,0
"13791","2006-12-26","07:16:00",0,0,0
"13792","2006-12-26","07:17:00",0,0,0
"13793","2006-12-26","07:18:00",0,0,0
"13794","2006-12-26","07:19:00",0,0,0
"13795","2006-12-26","07:20:00",0,0,0
"13796","2006-12-26","07:21:00",0,0,0
"13797","2006-12-26","07:22:00",0,0,0
"13798","2006-12-26","07:23:00",0,0,0
"13799","2006-12-26","07:24:00",0,0,0
"13800","2006-12-26","07:25:00",0,0,0
"13801","2006-12-26","07:26:00",0,0,0
"13802","2006-12-26","07:27:00",0,0,0
"13803","2006-12-26","07:28:00",0,0,0
"13804","2006-12-26","07:29:00",0,0,0
"13805","2006-12-26","07:30:00",0,0,0
"13806","2006-12-26","07:31:00",0,0,0
"13807","2006-12-26","07:32:00",0,0,0
"13808","2006-12-26","07:33:00",0,0,0
"13809","2006-12-26","07:34:00",0,0,0
"13810","2006-12-26","07:35:00",0,0,0
"13811","2006-12-26","07:36:00",0,0,0
"13812","2006-12-26","07:37:00",0,0,0
"13813","2006-12-26","07:38:00",0,0,0
"13814","2006-12-26","07:39:00",0,0,0
"13815","2006-12-26","07:40:00",0,0,0
"13816","2006-12-26","07:41:00",0,0,0
"13817","2006-12-26","07:42:00",0,0,0
"13818","2006-12-26","07:43:00",0,0,0
"13819","2006-12-26","07:44:00",0,0,0
"13820","2006-12-26","07:45:00",0,0,0
"13821","2006-12-26","07:46:00",0,0,0
"13822","2006-12-26","07:47:00",0,0,0
"13823","2006-12-26","07:48:00",0,0,0
"13824","2006-12-26","07:49:00",0,0,0
"13825","2006-12-26","07:50:00",0,0,0
"13826","2006-12-26","07:51:00",0,0,4
"13827","2006-12-26","07:52:00",0,0,18
"13828","2006-12-26","07:53:00",0,0,18
"13829","2006-12-26","07:54:00",0,0,17
"13830","2006-12-26","07:55:00",0,0,18
"13831","2006-12-26","07:56:00",0,0,17
"13832","2006-12-26","07:57:00",0,0,17
"13833","2006-12-26","07:58:00",0,0,18
"13834","2006-12-26","07:59:00",0,0,17
"13835","2006-12-26","08:00:00",0,0,17
"13836","2006-12-26","08:01:00",0,0,17
"13837","2006-12-26","08:02:00",0,0,17
"13838","2006-12-26","08:03:00",0,0,17
"13839","2006-12-26","08:04:00",0,0,17
"13840","2006-12-26","08:05:00",0,0,17
"13841","2006-12-26","08:06:00",0,0,17
"13842","2006-12-26","08:07:00",0,0,17
"13843","2006-12-26","08:08:00",0,0,17
"13844","2006-12-26","08:09:00",0,0,17
"13845","2006-12-26","08:10:00",0,0,17
"13846","2006-12-26","08:11:00",0,0,18
"13847","2006-12-26","08:12:00",0,0,17
"13848","2006-12-26","08:13:00",0,0,17
"13849","2006-12-26","08:14:00",0,0,17
"13850","2006-12-26","08:15:00",0,0,18
"13851","2006-12-26","08:16:00",0,0,17
"13852","2006-12-26","08:17:00",0,0,17
"13853","2006-12-26","08:18:00",0,0,18
"13854","2006-12-26","08:19:00",0,0,17
"13855","2006-12-26","08:20:00",0,0,18
"13856","2006-12-26","08:21:00",0,0,17
"13857","2006-12-26","08:22:00",0,0,18
"13858","2006-12-26","08:23:00",0,0,17
"13859","2006-12-26","08:24:00",0,0,18
"13860","2006-12-26","08:25:00",0,0,18
"13861","2006-12-26","08:26:00",0,0,18
"13862","2006-12-26","08:27:00",0,0,17
"13863","2006-12-26","08:28:00",0,0,18
"13864","2006-12-26","08:29:00",0,0,18
"13865","2006-12-26","08:30:00",0,0,13
"13866","2006-12-26","08:31:00",0,0,0
"13867","2006-12-26","08:32:00",0,0,0
"13868","2006-12-26","08:33:00",0,0,0
"13869","2006-12-26","08:34:00",0,0,0
"13870","2006-12-26","08:35:00",0,0,0
"13871","2006-12-26","08:36:00",0,0,0
"13872","2006-12-26","08:37:00",0,0,0
"13873","2006-12-26","08:38:00",0,0,0
"13874","2006-12-26","08:39:00",0,0,0
"13875","2006-12-26","08:40:00",0,0,0
"13876","2006-12-26","08:41:00",0,0,0
"13877","2006-12-26","08:42:00",0,0,0
"13878","2006-12-26","08:43:00",0,0,0
"13879","2006-12-26","08:44:00",0,0,0
"13880","2006-12-26","08:45:00",0,0,0
"13881","2006-12-26","08:46:00",0,0,0
"13882","2006-12-26","08:47:00",0,0,9
"13883","2006-12-26","08:48:00",0,0,18
"13884","2006-12-26","08:49:00",0,0,18
"13885","2006-12-26","08:50:00",0,0,18
"13886","2006-12-26","08:51:00",0,0,18
"13887","2006-12-26","08:52:00",0,0,17
"13888","2006-12-26","08:53:00",0,0,18
"13889","2006-12-26","08:54:00",0,0,17
"13890","2006-12-26","08:55:00",0,0,18
"13891","2006-12-26","08:56:00",0,0,17
"13892","2006-12-26","08:57:00",0,0,17
"13893","2006-12-26","08:58:00",0,0,17
"13894","2006-12-26","08:59:00",0,0,18
"13895","2006-12-26","09:00:00",0,0,17
"13896","2006-12-26","09:01:00",0,0,18
"13897","2006-12-26","09:02:00",0,0,17
"13898","2006-12-26","09:03:00",0,0,17
"13899","2006-12-26","09:04:00",0,1,18
"13900","2006-12-26","09:05:00",0,31,17
"13901","2006-12-26","09:06:00",0,37,17
"13902","2006-12-26","09:07:00",0,38,17
"13903","2006-12-26","09:08:00",0,37,17
"13904","2006-12-26","09:09:00",0,37,17
"13905","2006-12-26","09:10:00",0,37,17
"13906","2006-12-26","09:11:00",0,38,17
"13907","2006-12-26","09:12:00",0,38,17
"13908","2006-12-26","09:13:00",0,37,17
"13909","2006-12-26","09:14:00",0,38,17
"13910","2006-12-26","09:15:00",0,39,18
"13911","2006-12-26","09:16:00",0,38,17
"13912","2006-12-26","09:17:00",0,30,18
"13913","2006-12-26","09:18:00",0,1,18
"13914","2006-12-26","09:19:00",0,2,18
"13915","2006-12-26","09:20:00",0,1,18
"13916","2006-12-26","09:21:00",0,0,17
"13917","2006-12-26","09:22:00",0,1,18
"13918","2006-12-26","09:23:00",0,1,18
"13919","2006-12-26","09:24:00",0,1,17
"13920","2006-12-26","09:25:00",0,2,18
"13921","2006-12-26","09:26:00",0,1,17
"13922","2006-12-26","09:27:00",0,1,18
"13923","2006-12-26","09:28:00",0,2,18
"13924","2006-12-26","09:29:00",0,2,17
"13925","2006-12-26","09:30:00",0,2,17
"13926","2006-12-26","09:31:00",0,3,18
"13927","2006-12-26","09:32:00",0,3,17
"13928","2006-12-26","09:33:00",0,3,17
"13929","2006-12-26","09:34:00",0,2,17
"13930","2006-12-26","09:35:00",0,7,17
"13931","2006-12-26","09:36:00",0,6,17
"13932","2006-12-26","09:37:00",0,7,1
"13933","2006-12-26","09:38:00",0,6,0
"13934","2006-12-26","09:39:00",0,3,0
"13935","2006-12-26","09:40:00",0,2,0
"13936","2006-12-26","09:41:00",0,1,0
"13937","2006-12-26","09:42:00",0,1,0
"13938","2006-12-26","09:43:00",0,2,0
"13939","2006-12-26","09:44:00",0,1,0
"13940","2006-12-26","09:45:00",0,1,17
"13941","2006-12-26","09:46:00",0,2,18
"13942","2006-12-26","09:47:00",0,1,17
"13943","2006-12-26","09:48:00",0,1,17
"13944","2006-12-26","09:49:00",0,1,17
"13945","2006-12-26","09:50:00",0,2,17
"13946","2006-12-26","09:51:00",0,1,18
"13947","2006-12-26","09:52:00",0,1,17
"13948","2006-12-26","09:53:00",0,1,17
"13949","2006-12-26","09:54:00",0,1,17
"13950","2006-12-26","09:55:00",0,1,17
"13951","2006-12-26","09:56:00",0,0,17
"13952","2006-12-26","09:57:00",0,0,17
"13953","2006-12-26","09:58:00",0,0,17
"13954","2006-12-26","09:59:00",0,0,17
"13955","2006-12-26","10:00:00",0,0,17
"13956","2006-12-26","10:01:00",0,0,17
"13957","2006-12-26","10:02:00",0,0,17
"13958","2006-12-26","10:03:00",0,0,17
"13959","2006-12-26","10:04:00",0,0,18
"13960","2006-12-26","10:05:00",0,0,17
"13961","2006-12-26","10:06:00",0,0,17
"13962","2006-12-26","10:07:00",0,0,18
"13963","2006-12-26","10:08:00",0,0,17
"13964","2006-12-26","10:09:00",0,0,17
"13965","2006-12-26","10:10:00",0,0,18
"13966","2006-12-26","10:11:00",0,0,17
"13967","2006-12-26","10:12:00",0,0,17
"13968","2006-12-26","10:13:00",0,0,18
"13969","2006-12-26","10:14:00",0,0,17
"13970","2006-12-26","10:15:00",0,0,17
"13971","2006-12-26","10:16:00",0,0,17
"13972","2006-12-26","10:17:00",0,0,17
"13973","2006-12-26","10:18:00",0,0,17
"13974","2006-12-26","10:19:00",0,0,18
"13975","2006-12-26","10:20:00",0,0,17
"13976","2006-12-26","10:21:00",0,0,17
"13977","2006-12-26","10:22:00",0,0,18
"13978","2006-12-26","10:23:00",0,0,17
"13979","2006-12-26","10:24:00",0,0,17
"13980","2006-12-26","10:25:00",0,0,17
"13981","2006-12-26","10:26:00",0,0,18
"13982","2006-12-26","10:27:00",0,0,17
"13983","2006-12-26","10:28:00",0,0,17
"13984","2006-12-26","10:29:00",0,0,17
"13985","2006-12-26","10:30:00",0,0,17
"13986","2006-12-26","10:31:00",0,0,18
"13987","2006-12-26","10:32:00",0,0,17
"13988","2006-12-26","10:33:00",0,0,17
"13989","2006-12-26","10:34:00",0,0,17
"13990","2006-12-26","10:35:00",0,0,17
"13991","2006-12-26","10:36:00",0,0,18
"13992","2006-12-26","10:37:00",0,0,17
"13993","2006-12-26","10:38:00",0,0,17
"13994","2006-12-26","10:39:00",0,0,18
"13995","2006-12-26","10:40:00",0,0,17
"13996","2006-12-26","10:41:00",0,0,17
"13997","2006-12-26","10:42:00",0,0,17
"13998","2006-12-26","10:43:00",0,0,17
"13999","2006-12-26","10:44:00",0,0,18
"14000","2006-12-26","10:45:00",0,0,17
"14001","2006-12-26","10:46:00",0,0,17
"14002","2006-12-26","10:47:00",0,0,17
"14003","2006-12-26","10:48:00",0,0,17
"14004","2006-12-26","10:49:00",0,0,18
"14005","2006-12-26","10:50:00",0,0,17
"14006","2006-12-26","10:51:00",0,0,18
"14007","2006-12-26","10:52:00",0,0,17
"14008","2006-12-26","10:53:00",0,0,18
"14009","2006-12-26","10:54:00",0,0,17
"14010","2006-12-26","10:55:00",0,0,18
"14011","2006-12-26","10:56:00",0,0,17
"14012","2006-12-26","10:57:00",0,0,17
"14013","2006-12-26","10:58:00",0,0,18
"14014","2006-12-26","10:59:00",0,0,17
"14015","2006-12-26","11:00:00",0,0,18
"14016","2006-12-26","11:01:00",0,0,17
"14017","2006-12-26","11:02:00",0,0,18
"14018","2006-12-26","11:03:00",0,0,17
"14019","2006-12-26","11:04:00",0,0,18
"14020","2006-12-26","11:05:00",0,0,17
"14021","2006-12-26","11:06:00",0,0,17
"14022","2006-12-26","11:07:00",0,0,18
"14023","2006-12-26","11:08:00",0,0,18
"14024","2006-12-26","11:09:00",0,0,17
"14025","2006-12-26","11:10:00",0,0,18
"14026","2006-12-26","11:11:00",0,0,17
"14027","2006-12-26","11:12:00",0,0,18
"14028","2006-12-26","11:13:00",0,0,17
"14029","2006-12-26","11:14:00",0,0,18
"14030","2006-12-26","11:15:00",0,0,17
"14031","2006-12-26","11:16:00",0,0,18
"14032","2006-12-26","11:17:00",0,0,17
"14033","2006-12-26","11:18:00",0,0,18
"14034","2006-12-26","11:19:00",0,0,17
"14035","2006-12-26","11:20:00",0,0,18
"14036","2006-12-26","11:21:00",0,0,17
"14037","2006-12-26","11:22:00",0,0,17
"14038","2006-12-26","11:23:00",0,0,18
"14039","2006-12-26","11:24:00",0,0,17
"14040","2006-12-26","11:25:00",0,0,18
"14041","2006-12-26","11:26:00",0,0,17
"14042","2006-12-26","11:27:00",0,0,18
"14043","2006-12-26","11:28:00",0,0,18
"14044","2006-12-26","11:29:00",0,0,17
"14045","2006-12-26","11:30:00",0,0,18
"14046","2006-12-26","11:31:00",0,0,17
"14047","2006-12-26","11:32:00",0,0,18
"14048","2006-12-26","11:33:00",0,0,17
"14049","2006-12-26","11:34:00",0,0,18
"14050","2006-12-26","11:35:00",0,0,17
"14051","2006-12-26","11:36:00",0,0,18
"14052","2006-12-26","11:37:00",0,0,17
"14053","2006-12-26","11:38:00",0,0,18
"14054","2006-12-26","11:39:00",0,0,18
"14055","2006-12-26","11:40:00",0,0,17
"14056","2006-12-26","11:41:00",0,0,18
"14057","2006-12-26","11:42:00",0,0,17
"14058","2006-12-26","11:43:00",0,0,17
"14059","2006-12-26","11:44:00",0,0,18
"14060","2006-12-26","11:45:00",0,0,17
"14061","2006-12-26","11:46:00",0,0,18
"14062","2006-12-26","11:47:00",0,0,18
"14063","2006-12-26","11:48:00",0,0,18
"14064","2006-12-26","11:49:00",0,0,18
"14065","2006-12-26","11:50:00",0,0,17
"14066","2006-12-26","11:51:00",0,0,18
"14067","2006-12-26","11:52:00",0,0,18
"14068","2006-12-26","11:53:00",0,0,17
"14069","2006-12-26","11:54:00",0,0,17
"14070","2006-12-26","11:55:00",0,0,18
"14071","2006-12-26","11:56:00",0,0,18
"14072","2006-12-26","11:57:00",0,0,17
"14073","2006-12-26","11:58:00",0,0,18
"14074","2006-12-26","11:59:00",0,0,17
"14075","2006-12-26","12:00:00",0,0,17
"14076","2006-12-26","12:01:00",0,0,17
"14077","2006-12-26","12:02:00",0,0,18
"14078","2006-12-26","12:03:00",0,0,17
"14079","2006-12-26","12:04:00",0,0,17
"14080","2006-12-26","12:05:00",0,0,18
"14081","2006-12-26","12:06:00",0,0,17
"14082","2006-12-26","12:07:00",0,0,17
"14083","2006-12-26","12:08:00",0,0,18
"14084","2006-12-26","12:09:00",0,0,17
"14085","2006-12-26","12:10:00",0,1,17
"14086","2006-12-26","12:11:00",0,2,17
"14087","2006-12-26","12:12:00",0,1,18
"14088","2006-12-26","12:13:00",0,1,17
"14089","2006-12-26","12:14:00",0,2,17
"14090","2006-12-26","12:15:00",0,1,18
"14091","2006-12-26","12:16:00",0,2,18
"14092","2006-12-26","12:17:00",0,1,17
"14093","2006-12-26","12:18:00",0,1,18
"14094","2006-12-26","12:19:00",0,2,17
"14095","2006-12-26","12:20:00",0,1,17
"14096","2006-12-26","12:21:00",0,2,18
"14097","2006-12-26","12:22:00",0,1,17
"14098","2006-12-26","12:23:00",0,1,18
"14099","2006-12-26","12:24:00",0,2,17
"14100","2006-12-26","12:25:00",0,1,18
"14101","2006-12-26","12:26:00",0,1,17
"14102","2006-12-26","12:27:00",0,2,18
"14103","2006-12-26","12:28:00",0,1,18
"14104","2006-12-26","12:29:00",0,1,17
"14105","2006-12-26","12:30:00",0,1,18
"14106","2006-12-26","12:31:00",0,2,18
"14107","2006-12-26","12:32:00",0,1,18
"14108","2006-12-26","12:33:00",0,1,17
"14109","2006-12-26","12:34:00",0,1,18
"14110","2006-12-26","12:35:00",0,1,18
"14111","2006-12-26","12:36:00",0,0,18
"14112","2006-12-26","12:37:00",0,0,17
"14113","2006-12-26","12:38:00",0,0,18
